t2m,d2m,tp,cape,sp,precipitation,elevation,slope,cloudburst
28.859902471738256,25.822033399353195,0.0016436817,632.8624390931507,97017.84,1.069182496107621,209.74612084751365,88.93078,0
29.94311315999083,28.141712715655558,0.0016436817,532.1272306195635,97017.84,0.7533469419141224,209.74612084751365,88.93078,0
28.80891656237995,25.951283695816482,0.0016436817,605.319115643864,97017.84,0.7060670653847774,209.74612084751365,88.93078,0
28.234883435223527,30.150877702466826,0.0016436817,558.333985194166,97017.84,3.4859986171087294,209.74612084751365,88.93078,0
27.86397260882143,25.89767762877081,0.0016436817,564.8594411445752,97017.84,3.204125919639244,209.74612084751365,88.93078,0
25.509136019265153,27.146319451503786,0.0016436817,572.6564742224186,97017.84,2.378250311498466,209.74612084751365,88.93078,0
27.026491583210593,28.562131663746197,0.0016436817,580.6808698213339,97017.84,3.4688688623558024,209.74612084751365,88.93078,0
27.544902458080433,23.860218534133953,0.0016436817,562.2573978439021,97017.84,1.5102337860325339,209.74612084751365,88.93078,0
30.58042445243784,23.17533237603846,0.0016436817,578.8045091585263,97017.84,3.0164818460889795,209.74612084751365,88.93078,0
29.15341657913693,23.645637370859827,0.0016436817,646.9747528781093,97017.84,2.46704419040665,209.74612084751365,88.93078,0
24.94009968927454,29.22211820685438,0.0016436817,617.341334280761,97017.84,3.0729833771219646,209.74612084751365,88.93078,0
29.1143479387896,25.593233708215124,0.0016436817,611.5265796248448,97017.84,0.6396396725804216,209.74612084751365,88.93078,0
27.696015439167375,31.81334857133652,0.0016436817,545.2918736988065,97017.84,2.0284028209862255,209.74612084751365,88.93078,0
27.11233599938809,25.56845480268524,0.0016436817,523.6068085885838,97017.84,1.2535147660720418,209.74612084751365,88.93078,0
29.689532577681746,27.066052606394088,0.0016436817,615.8338779118876,97017.84,0.1299627649471525,209.74612084751365,88.93078,0
30.52817904499191,29.781169905135766,0.0016436817,611.8711896264897,97017.84,3.8694943923988134,209.74612084751365,88.93078,0
30.328740238232406,30.709135776318263,0.0016436817,641.7023837875491,97017.84,3.2102798519555815,209.74612084751365,88.93078,0
26.787744953554732,30.81995715327281,0.0016436817,537.8698187015385,97017.84,2.161146372055746,209.74612084751365,88.93078,0
27.84775524829758,29.1136824611863,0.0016436817,556.5914172319826,97017.84,0.7970088230792378,209.74612084751365,88.93078,0
29.128706862807135,28.74507505162294,0.0016436817,486.0946418737283,97017.84,0.26259585447715716,209.74612084751365,88.93078,0
30.417270254244727,27.88200389840238,0.0016436817,548.4452946969564,97017.84,0.12712768940834562,209.74612084751365,88.93078,0
27.507831524309427,28.25367215233329,0.0016436817,617.8973755289724,97017.84,1.0497462422198705,209.74612084751365,88.93078,0
28.094862046672375,25.59457856734295,0.0016436817,544.7440810385901,97017.84,2.736098690578059,209.74612084751365,88.93078,0
26.253510051987952,25.060552233155402,0.0016436817,600.0928397600412,97017.84,1.2644912360870242,209.74612084751365,88.93078,0
26.07376675183867,26.69020108517811,0.0016436817,558.5436947001094,97017.84,2.399318738002039,209.74612084751365,88.93078,0
30.091231644788405,26.35658075495016,0.0016436817,584.2717014110781,97017.84,2.4854967978961695,209.74612084751365,88.93078,0
31.178660057141656,25.790493901345464,0.0016436817,510.68428050921665,97017.84,2.708107632385643,209.74612084751365,88.93078,0
28.32215975683934,28.089724894913445,0.0016436817,572.329322481695,97017.84,0.20824909781269318,209.74612084751365,88.93078,0
30.473245795784056,28.607560417141038,0.0016436817,418.51205145496385,97017.84,0.8643206826713877,209.74612084751365,88.93078,0
29.189452050095277,26.87376377258371,0.0016436817,558.7240420919007,97017.84,2.3675312363792953,209.74612084751365,88.93078,0
27.17594049078976,29.65201016211054,0.0016436817,486.545187814243,97017.84,4.441814461444491,209.74612084751365,88.93078,0
29.188971211016835,24.413571771733004,0.0016436817,628.3685758273408,97017.84,3.6350634831318924,209.74612084751365,88.93078,0
31.542253132931947,26.30963108144058,0.0016436817,606.9392176382255,97017.84,2.0796135245607856,209.74612084751365,88.93078,0
28.394527921780107,25.263305358794405,0.0016436817,591.402399098304,97017.84,3.8972846886324226,209.74612084751365,88.93078,0
31.59546731162802,22.963876765853897,0.0016436817,644.119161357969,97017.84,2.0678913926769615,209.74612084751365,88.93078,0
23.22668979182052,26.531588628314616,0.0016436817,520.6230239587582,97017.84,0.35892334286646943,209.74612084751365,88.93078,0
30.109985008750456,26.45345498323345,0.0016436817,655.4370098957779,97017.84,2.675801189745579,209.74612084751365,88.93078,0
28.64027413647635,29.723849486484276,0.0016436817,614.6784282130193,97017.84,3.720233685602907,209.74612084751365,88.93078,0
27.868165299068274,27.95857336910957,0.0016436817,556.2410856390527,97017.84,5.375688382525136,209.74612084751365,88.93078,0
28.64970155307101,24.648576351341607,0.0016436817,624.8498573591472,97017.84,1.0244104544423014,209.74612084751365,88.93078,0
24.491042170798224,30.40513513266839,0.0016436817,512.7541743794183,97017.84,0.5751397404756219,209.74612084751365,88.93078,0
28.026836224324985,29.13901739105072,0.0016436817,526.8431419236164,97017.84,3.022616077980308,209.74612084751365,88.93078,0
29.180405143023503,27.861145406937247,0.0016436817,537.639363838015,97017.84,2.2661330790479592,209.74612084751365,88.93078,0
31.42196808948304,26.24398180230035,0.0016436817,541.6199645967993,97017.84,2.119682043912758,209.74612084751365,88.93078,0
27.429639563452714,24.778071526553056,0.0016436817,515.2409678619873,97017.84,3.9341668769747273,209.74612084751365,88.93078,0
26.849192794213632,25.95253644785791,0.0016436817,629.2230033547662,97017.84,3.014413098117929,209.74612084751365,88.93078,0
27.462665912830936,28.874447239408386,0.0016436817,555.1261299815084,97017.84,2.422302600879873,209.74612084751365,88.93078,0
30.296984235404157,30.466122611869235,0.0016436817,585.694098417844,97017.84,1.1393778033102908,209.74612084751365,88.93078,0
29.123682219319377,29.783437056544393,0.0016436817,539.5512816793159,97017.84,2.8466078383295,209.74612084751365,88.93078,0
27.40665959246593,25.719251156427468,0.0016436817,477.0386849725742,97017.84,0.551274055451097,209.74612084751365,88.93078,0
29.49271486622672,24.457715133421992,0.0016436817,581.5717179195711,97017.84,2.0635347141569804,209.74612084751365,88.93078,0
28.777185098696087,27.213592493822425,0.0024160387,495.2139112290111,97049.66,1.623251908479595,209.74612084751365,88.93078,0
30.520319981065786,23.394941268874312,0.0024160387,587.3949576957265,97049.66,0.33923688484405595,209.74612084751365,88.93078,0
27.1789238122453,27.57815542836958,0.0024160387,522.4109080583594,97049.66,2.270919747571474,209.74612084751365,88.93078,0
27.92770570680447,26.636614827402678,0.0024160387,690.1904599615403,97049.66,1.0263674212263503,209.74612084751365,88.93078,0
27.798813693735692,25.999746996263532,0.0024160387,636.394796108736,97049.66,2.231045959871676,209.74612084751365,88.93078,0
25.65600010373577,23.742413865466425,0.0024160387,596.114349563574,97049.66,0.7109069184389056,209.74612084751365,88.93078,0
29.17527055412916,27.95902021313945,0.0024160387,654.0119938827333,97049.66,3.0353497556045617,209.74612084751365,88.93078,0
29.105140544359788,25.866418320676193,0.0024160387,548.5108611267132,97049.66,4.905411229091741,209.74612084751365,88.93078,0
28.59325691328493,24.59198632857944,0.0024160387,618.0006289335046,97049.66,0.5514800253970742,209.74612084751365,88.93078,0
28.113855733249714,21.187295573436717,0.0024160387,600.8171816859356,97049.66,0.710022495883427,209.74612084751365,88.93078,0
25.75228851589918,26.876790189898742,0.0024160387,604.0276640666834,97049.66,0.4593660193372646,209.74612084751365,88.93078,0
27.74173935446929,30.476323193339503,0.0024160387,654.4443350053383,97049.66,1.405300023630928,209.74612084751365,88.93078,0
27.89760096694647,30.254338429095757,0.0024160387,627.45126513899,97049.66,2.2060265791688964,209.74612084751365,88.93078,0
26.97847546155677,26.01762748682747,0.0024160387,605.2628431412511,97049.66,2.726424481356845,209.74612084751365,88.93078,0
28.26045857666799,25.727395879276454,0.0024160387,508.08228818858515,97049.66,2.0336318176638626,209.74612084751365,88.93078,0
29.391131713629086,27.869368512150064,0.0024160387,542.8243452360267,97049.66,2.668217070586182,209.74612084751365,88.93078,0
32.35540180242107,24.935049121623432,0.0024160387,584.6912133202137,97049.66,1.5785028064149613,209.74612084751365,88.93078,0
28.932185625663685,27.53540379963895,0.0024160387,595.4952787138325,97049.66,1.015945032124362,209.74612084751365,88.93078,0
29.098130781445537,28.463980556769396,0.0024160387,534.3164737663037,97049.66,0.7271020808402173,209.74612084751365,88.93078,0
28.434138168467673,29.38568644776863,0.0024160387,711.410493778921,97049.66,1.4473656931696552,209.74612084751365,88.93078,0
24.745487569401924,26.73151184704011,0.0024160387,666.6463627626786,97049.66,0.7441541156088909,209.74612084751365,88.93078,0
28.530002249101575,26.524472499646084,0.0024160387,620.9325760196241,97049.66,2.1580338710105593,209.74612084751365,88.93078,0
28.703490419882062,25.175854826486894,0.0024160387,594.4285030641872,97049.66,0.7555094439905312,209.74612084751365,88.93078,0
33.50951422497058,25.278059291920297,0.0024160387,580.2162115049424,97049.66,1.112999238920197,209.74612084751365,88.93078,0
28.19830807043776,26.478862216196962,0.0024160387,543.2307369988881,97049.66,3.473928745624899,209.74612084751365,88.93078,0
29.186124684667234,27.666551013632372,0.0024160387,594.700685925943,97049.66,3.7015916782298506,209.74612084751365,88.93078,0
28.51360646058952,28.758989252466513,0.0024160387,603.7142870071375,97049.66,3.623397207776893,209.74612084751365,88.93078,0
26.245673924760943,25.325462098639328,0.0024160387,528.7386312259188,97049.66,1.5990418943115192,209.74612084751365,88.93078,0
30.86867562903005,29.91719713791906,0.0024160387,607.5354808622449,97049.66,1.0517471658910524,209.74612084751365,88.93078,0
30.086896065373555,26.38957279791488,0.0024160387,583.0637075587625,97049.66,2.400452249710125,209.74612084751365,88.93078,0
30.1650938940861,26.889085411303142,0.0024160387,495.4362821061304,97049.66,0.7703515596640106,209.74612084751365,88.93078,0
26.76425509041053,25.437396641704368,0.0024160387,547.8074094610248,97049.66,2.8206670655107713,209.74612084751365,88.93078,0
31.388618621872205,22.083339479454132,0.0024160387,570.1463833289178,97049.66,0.9716147850638556,209.74612084751365,88.93078,0
25.779327874415447,28.699910792722115,0.0024160387,685.2110428670095,97049.66,1.3997782498565612,209.74612084751365,88.93078,0
29.75674418760055,28.40550779418488,0.0024160387,618.6543162266878,97049.66,2.8644981120689885,209.74612084751365,88.93078,0
32.963941251619964,26.36916488576359,0.0024160387,524.0525815450054,97049.66,0.24784416935837167,209.74612084751365,88.93078,0
26.60195734973863,27.06580143444976,0.0024160387,615.1284744708818,97049.66,1.0080251022279683,209.74612084751365,88.93078,0
27.450434540794465,27.963698435408215,0.0024160387,513.4614605530817,97049.66,2.1917494459806144,209.74612084751365,88.93078,0
28.78233273017529,23.80672828622693,0.0024160387,644.9612126943537,97049.66,2.5405440541342514,209.74612084751365,88.93078,0
27.57607869176761,25.873714645307427,0.0024160387,567.270427409106,97049.66,2.2548535661921294,209.74612084751365,88.93078,0
25.481703137867743,28.52034935924367,0.0024160387,586.1448505630414,97049.66,1.3858010070158258,209.74612084751365,88.93078,0
28.720155949612064,24.423241153661518,0.0024160387,657.1164923771095,97049.66,3.0664950655498147,209.74612084751365,88.93078,0
26.458422572547796,27.518935864333276,0.0024160387,526.4684815707874,97049.66,0.7046431727150562,209.74612084751365,88.93078,0
29.53021486127037,24.218656390753207,0.0024160387,520.9707507443504,97049.66,0.6763453546772752,209.74612084751365,88.93078,0
26.7441815315324,27.86467996486707,0.0024160387,561.6466936826997,97049.66,2.1762163771256025,209.74612084751365,88.93078,0
31.682898810035088,26.86053703540505,0.0024160387,642.7456025509658,97049.66,0.6316614427909777,209.74612084751365,88.93078,0
27.016523415327534,23.701556368188996,0.0024160387,514.8593562261578,97049.66,5.016709247913113,209.74612084751365,88.93078,0
27.938906967588657,29.26129870891436,0.0024160387,449.2188800944715,97049.66,1.0331856522530367,209.74612084751365,88.93078,0
30.210064434739348,25.462636846403917,0.0024160387,568.26871707955,97049.66,3.027205657535334,209.74612084751365,88.93078,0
26.121301367132098,25.311315125971255,0.0024160387,618.4136999955459,97049.66,0.5301484936987545,209.74612084751365,88.93078,0
29.037949869208266,27.3329583944619,0.0024160387,650.8397474869414,97049.66,4.332069547355088,209.74612084751365,88.93078,0
31.197315508564863,29.229094698857445,0.0024160387,567.66859189573,97049.66,1.6850001043577076,209.74612084751365,88.93078,0
25.368063530877553,24.900176362043222,0.0024160387,570.2553296441998,97049.66,1.009185457080527,209.74612084751365,88.93078,0
28.952297717064617,27.05517969969596,0.0024160387,648.5216967127873,97049.66,1.3094929609745263,209.74612084751365,88.93078,0
29.102795588496853,27.78945300066116,0.0024160387,497.3395750152289,97049.66,0.8743570278837125,209.74612084751365,88.93078,0
30.146675743554628,28.318031214526304,0.0024160387,571.4006212408494,97049.66,1.3967117133664084,209.74612084751365,88.93078,0
26.109128578243844,27.284703110554467,0.0024160387,600.3478544962528,97049.66,0.5621882779102843,209.74612084751365,88.93078,0
25.942116773831454,26.197764321833372,0.0024160387,613.2875960642516,97049.66,1.0371758941849425,209.74612084751365,88.93078,0
29.626913131233803,25.276639558702577,0.0024160387,565.3363253404558,97049.66,2.987308058465673,209.74612084751365,88.93078,0
29.17699934646638,27.104107766092767,0.0024160387,592.548710585292,97049.66,1.9519809675652144,209.74612084751365,88.93078,0
29.08401570069176,24.787541976028802,0.0024160387,466.41029232935045,97049.66,0.6913629560117658,209.74612084751365,88.93078,0
29.275926418993958,21.089119033010803,0.0024160387,557.9142393833075,97049.66,1.4352450147499207,209.74612084751365,88.93078,0
27.222980556843027,27.80493960831535,0.0024160387,613.5020956277233,97049.66,3.7302005495538646,209.74612084751365,88.93078,0
29.047537394322013,28.739689682172408,0.0024160387,541.7119582872659,97049.66,1.140894237828835,209.74612084751365,88.93078,0
29.16917494659737,22.20595512891634,0.0024160387,593.7758710794798,97049.66,0.6251588635503698,209.74612084751365,88.93078,0
27.154327163947272,24.91235859058014,0.0024160387,613.1702850401349,97049.66,2.4752329013019776,209.74612084751365,88.93078,0
32.31457902228952,28.170128522010412,0.0024160387,573.6991999571117,97049.66,0.14129939125420843,209.74612084751365,88.93078,0
29.530695841823583,31.046810939423413,0.0024160387,599.3498485498285,97049.66,1.3334221602397174,209.74612084751365,88.93078,0
26.20042300559471,26.97340741535083,0.0024160387,542.6900317357694,97049.66,3.951258547622955,209.74612084751365,88.93078,0
29.89613721726767,25.47581411754175,0.0024160387,580.4960960151976,97049.66,1.4031201910427213,209.74612084751365,88.93078,0
26.633666659545366,26.566027117790334,0.0024160387,621.3374684794611,97049.66,3.1935367001419337,209.74612084751365,88.93078,0
30.15719920748491,29.681572838296386,0.0024160387,598.6753080484217,97049.66,0.6169368157170384,209.74612084751365,88.93078,0
30.900221158014816,25.639891641750946,0.0024160387,561.5000965218031,97049.66,1.360154447920973,209.74612084751365,88.93078,0
26.941665363296586,25.33343598669951,0.0024160387,602.0374802145396,97049.66,1.2595940865631932,209.74612084751365,88.93078,0
30.509782258488652,25.966332955635952,0.0024160387,626.5571495318309,97049.66,2.3814413788264126,209.74612084751365,88.93078,0
29.408591853873006,25.025162783482592,0.0024160387,488.32959607112605,97049.66,1.755788789419122,209.74612084751365,88.93078,0
30.227150319988986,27.177160631989608,0.0024160387,648.7803632477949,97049.66,4.307289914526151,209.74612084751365,88.93078,0
32.376615965307906,30.181176916939137,0.0024160387,574.0139230659463,97049.66,1.0888444964831965,209.74612084751365,88.93078,0
28.09225376799427,27.577978546232075,0.0024160387,612.1011566620115,97049.66,1.7398319643876379,209.74612084751365,88.93078,0
27.07555767128503,26.42711299574744,0.0024160387,650.6890061822613,97049.66,1.2980198135655872,209.74612084751365,88.93078,0
26.804001140748962,26.348197462168926,0.0024160387,522.2429751384766,97049.66,1.645314643280037,209.74612084751365,88.93078,0
26.95140943006913,23.805438382606702,0.0024160387,555.3546098786226,97049.66,1.533753780835111,209.74612084751365,88.93078,0
28.4288265811718,28.698039554294333,0.0024160387,576.3992252062147,97049.66,0.7635372736197299,209.74612084751365,88.93078,0
29.265333949633295,26.776145605974413,0.0024160387,551.6389839437785,97049.66,2.8747969322002094,209.74612084751365,88.93078,0
29.136411598660047,26.570860172818765,0.0024160387,677.5734887918404,97049.66,0.9451893129015754,209.74612084751365,88.93078,0
30.237396498072055,33.31803513568974,0.0024160387,547.9880553086603,97049.66,0.8881918826988761,209.74612084751365,88.93078,0
28.609033783755823,27.52932581673139,0.0024160387,563.0493210256566,97049.66,0.36198163115133464,209.74612084751365,88.93078,0
31.49009815431464,25.42823789980965,0.0024160387,601.0461115801488,97049.66,1.0628768248190001,209.74612084751365,88.93078,0
28.053716333524097,26.07910480758893,0.0024160387,530.7191836961955,97049.66,0.9345783412500103,209.74612084751365,88.93078,0
34.02336833317925,29.228711418393527,0.0024160387,571.0426244121868,97049.66,0.1833142519816449,209.74612084751365,88.93078,0
29.86603469553004,27.325540821075574,0.0013945939,599.0508630625087,97058.67,1.3919894813224953,209.74612084751365,88.93078,0
26.900384887167462,24.222444043365314,0.0013945939,566.5351797808744,97058.67,4.179903938939753,209.74612084751365,88.93078,0
26.4729150038778,28.937457869150453,0.0013945939,578.5088570550025,97058.67,0.4377207343726588,209.74612084751365,88.93078,0
29.579644830486398,25.762711828922058,0.0013945939,556.7115943775814,97058.67,1.6224587348886828,209.74612084751365,88.93078,0
28.167774429348327,30.84559555243514,0.0013945939,507.4546845409616,97058.67,1.3658674029140994,209.74612084751365,88.93078,0
30.04270098818421,29.259096131429345,0.0013945939,599.2578605669619,97058.67,2.6135614272558523,209.74612084751365,88.93078,0
29.561175249147116,26.204356208682544,0.0013945939,670.9248535823621,97058.67,2.7497326868990752,209.74612084751365,88.93078,0
28.469042174686283,29.66103272347027,0.0013945939,584.0982815391718,97058.67,6.283658535540037,209.74612084751365,88.93078,0
26.92111256386322,27.234711021054853,0.0013945939,594.4414058623775,97058.67,2.0049724866727665,209.74612084751365,88.93078,0
25.5850055506283,28.804547350244484,0.0013945939,617.8143377558429,97058.67,0.8306640902877762,209.74612084751365,88.93078,0
27.721670095865985,28.068465634588996,0.0013945939,519.711675172665,97058.67,1.0379460397370563,209.74612084751365,88.93078,0
30.32749758864697,25.406286690018298,0.0013945939,668.3039329064802,97058.67,1.1292432183825067,209.74612084751365,88.93078,0
29.042887488260437,25.811900335365124,0.0013945939,593.2946398211401,97058.67,0.967944299039099,209.74612084751365,88.93078,0
26.12322244257605,29.15892163516237,0.0013945939,664.7710449544554,97058.67,4.873596703105973,209.74612084751365,88.93078,0
28.961061851702393,26.429449335786966,0.0013945939,546.5265502238004,97058.67,2.65858753447161,209.74612084751365,88.93078,0
29.385334759457702,26.291703073516054,0.0013945939,674.0812961278912,97058.67,2.366741607418342,209.74612084751365,88.93078,0
26.846985127597762,25.18875484130134,0.0013945939,621.9359747017392,97058.67,0.6419147325641743,209.74612084751365,88.93078,0
28.922150211891083,27.946198131186968,0.0013945939,610.8302042926179,97058.67,2.730542389464696,209.74612084751365,88.93078,0
28.731117436892028,31.224049838486337,0.0013945939,594.8794227176573,97058.67,3.5407087039443508,209.74612084751365,88.93078,0
26.328759404338783,24.963934171491502,0.0013945939,570.7517690962775,97058.67,1.3855367959089793,209.74612084751365,88.93078,0
29.330274720696593,27.147438913345564,0.0013945939,643.2047829236935,97058.67,1.0277708713806821,209.74612084751365,88.93078,0
29.736269052736496,29.923441110830904,0.0013945939,590.1961934924022,97058.67,4.378401731772226,209.74612084751365,88.93078,0
30.78080248635058,26.939717217508615,0.0013945939,484.8247148206423,97058.67,0.9169011007556993,209.74612084751365,88.93078,0
30.722304104069835,28.003743592499514,0.0013945939,527.3188769146499,97058.67,0.8356595301699682,209.74612084751365,88.93078,0
25.859361264085845,24.974212943706288,0.0013945939,573.8859123903626,97058.67,0.7164115524017283,209.74612084751365,88.93078,0
26.739049920169784,27.955614194415343,0.0013945939,598.6781491582777,97058.67,1.562146386238052,209.74612084751365,88.93078,0
29.644770534417347,26.72471146999095,0.0013945939,580.3487755550052,97058.67,2.0006067190721852,209.74612084751365,88.93078,0
29.642271901824444,29.070459991359773,0.0013945939,644.1267394896831,97058.67,3.221157569478234,209.74612084751365,88.93078,0
29.644795372612123,29.473772103129548,0.0013945939,485.6231067980687,97058.67,2.4436259747274263,209.74612084751365,88.93078,0
36.32016298130947,32.278127284037275,0.0013945939,590.3575968252579,97058.67,2.4158397943129617,209.74612084751365,88.93078,0
29.75648102138636,28.2582663464272,0.0013945939,492.2792387306422,97058.67,3.9084823718635837,209.74612084751365,88.93078,0
30.885831280361224,27.75059263316438,0.0013945939,621.1638147742084,97058.67,0.685397331132766,209.74612084751365,88.93078,0
30.522703526986433,27.48776860315472,0.0013945939,578.4552642778998,97058.67,0.41052425325846265,209.74612084751365,88.93078,0
29.917482502611623,26.39266741437867,0.0013945939,604.1586986012059,97058.67,2.5286775216610597,209.74612084751365,88.93078,0
27.984161510719336,27.77596768692343,0.0013945939,539.9840519705117,97058.67,1.5060246873009526,209.74612084751365,88.93078,0
30.13263844098656,26.50819717972199,0.0013945939,647.1514465828875,97058.67,3.229102312598148,209.74612084751365,88.93078,0
27.069049570924882,27.435921952539275,0.0013945939,635.2644332029425,97058.67,1.6171484732577979,209.74612084751365,88.93078,0
28.14106278652001,29.734195071215964,0.0013945939,612.3554151505944,97058.67,0.9981936273886638,209.74612084751365,88.93078,0
27.64397290434182,25.085914869440764,0.0013945939,576.7023376568279,97058.67,2.5546189285614216,209.74612084751365,88.93078,0
28.77844827877267,29.378757122258136,0.0013945939,612.1710642647565,97058.67,1.7738141231207838,209.74612084751365,88.93078,0
33.24401713334704,29.733230134679776,0.0013945939,547.8335716006325,97058.67,1.6182239761125603,209.74612084751365,88.93078,0
24.88016961481653,26.862862946017888,0.0013945939,625.9559829510356,97058.67,7.042338798292657,209.74612084751365,88.93078,0
29.987220380749054,22.855290201982857,0.0013945939,665.652244716196,97058.67,3.7106718684167648,209.74612084751365,88.93078,0
25.389268257620724,25.88335602581118,0.0013945939,636.7087279989593,97058.67,2.7848263959881416,209.74612084751365,88.93078,0
27.670836268421162,29.692989093122264,0.0013945939,546.6980765096295,97058.67,1.8152051990788696,209.74612084751365,88.93078,0
30.79260119393476,27.053263875402283,0.0013945939,601.2490658636551,97058.67,1.7007262696249104,209.74612084751365,88.93078,0
28.743260038190954,25.100395535410225,0.0013945939,518.5211228120676,97058.67,1.3046813726324795,209.74612084751365,88.93078,0
26.459210444141416,26.089450157543613,0.0013945939,611.7977155587837,97058.67,1.9536033926250296,209.74612084751365,88.93078,0
27.18409258148009,28.780240053009152,0.0013945939,605.7083706431268,97058.67,1.1122392411744784,209.74612084751365,88.93078,0
29.97389549786938,28.192467136402804,0.0013945939,489.68738302339176,97058.67,0.5547139253707982,209.74612084751365,88.93078,0
27.153966736565753,26.621135801660657,0.0013945939,525.0890078043817,97058.67,1.6030974474730708,209.74612084751365,88.93078,0
29.04761717916398,26.36535117637067,0.0013945939,569.0212551628116,97058.67,2.0712014584257394,209.74612084751365,88.93078,0
28.705843679807654,26.315483701912402,0.0013945939,568.1352126429587,97058.67,3.2342622441864295,209.74612084751365,88.93078,0
