time,latitude,longitude,t2m,d2m,tp,cape,sp,number,expver,lon,lat,precipitation,cloudburst,elevation,slope
2024-07-01,28.95,77.65,301.84482,300.15128,0.00027813928,623.2954,97068.08,0,0001,77.85,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.95,77.65,301.84482,300.15128,0.00027813928,623.2954,97068.08,0,0001,77.85,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.95,77.65,301.84482,300.15128,0.00027813928,623.2954,97068.08,0,0001,77.85,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.95,77.65,301.84482,300.15128,0.00027813928,623.2954,97068.08,0,0001,77.85,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.95,77.65,301.84482,300.15128,0.00027813928,623.2954,97068.08,0,0001,77.85,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.95,77.65,301.84482,300.15128,0.00027813928,623.2954,97068.08,0,0001,77.85,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,76.95,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.049995,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.15,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.25,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.35,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.45,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.549995,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.65,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.75,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,76.9,301.59592,299.85956,0.0005796792,702.01416,97058.22,0,0001,77.85,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,76.95,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.049995,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.15,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.25,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.35,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.45,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.549995,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.65,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.75,28.949999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.15,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.25,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.349998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.449999,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.55,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.65,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.75,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.849998,0.0,0,209.74612084751365,88.93078
2024-07-01,28.7,77.15,301.74976,300.23633,0.00031884926,661.8345,97054.84,0,0001,77.85,28.949999,0.0,0,209.74612084751365,88.93078
